"pol"	"place"	"time1"	"time2"	"Polity.Population"	"Polity.territory"	"Population.of.the.largest.settlement"	"scale.of.supracultural.interaction"	"Administrative.levels"	"Military.levels"	"Religious.levels"	"Settlement.hierarchy"	"Languages"	"Degree.of.centralization"	"Suprapolity.relations"	"Articles"	"Atlatl"	"Battle.axes"	"Breastplates"	"Bridges"	"Bronze"	"Calendar"	"Camels"	"Canals"	"Complex.fortifications"	"Composite.bow"	"Constraint.on.executive.by.government"	"Constraint.on.executive.by.nongovernment"	"Copper"	"Couriers"	"Courts"	"Crossbow"	"Daggers"	"Ditch"	"Dogs"	"Donkeys"	"drinking.water.supply.systems"	"Earth.ramparts"	"Elephants"	"elite.status.is.hereditary"	"Examination.system"	"Fiction"	"food.storage.sites"	"Foreign.coins"	"Formal.legal.code"	"Fortified.camps"	"Fulltime.bureaucrats"	"General.postal.service"	"Gunpowder.siege.artillery"	"Handheld.firearms"	"Helmets"	"History"	"Horses"	"Chainmail"	"Ideological.reinforcement.of.equality"	"Ideological.thought.equates.elites.and.commoners"	"Ideological.thought.equates.rulers.and.commoners"	"Ideology.reinforces.prosociality"	"Impeachment"	"Indigenous.coins"	"Iron"	"irrigation.systems"	"Javelins"	"Judges"	"Laminar.armor"	"Leather.cloth"	"Limb.protection"	"Lists.tables.and.classifications"	"Long.walls"	"markets"	"Merchant.ships.pressed.into.service"	"Merit.promotion"	"Mines.or.quarries"	"Mnemonic.devices"	"Moat"	"Modern.fortifications"	"Moral.concern.is.primary"	"Moralizing.enforcement.in.afterlife"	"Moralizing.enforcement.in.this.life"	"Moralizing.enforcement.is.agentic"	"Moralizing.enforcement.is.certain"	"Moralizing.enforcement.is.targeted"	"Moralizing.enforcement.of.rulers"	"Moralizing.norms.are.broad"	"Moralizing.religion.adopted.by.commoners"	"Moralizing.religion.adopted.by.elites"	"Nonphonetic.writing"	"Nonwritten.records"	"Paper.currency"	"Philosophy"	"Phonetic.alphabetic.writing"	"Plate.armor"	"Polearms"	"Ports"	"Postal.stations"	"Practical.literature"	"Precious.metals"	"production.of.public.goods"	"Professional.Lawyers"	"Professional.military.officers"	"Professional.priesthood"	"Professional.soldiers"	"Religious.literature"	"Roads"	"Rulers.are.gods"	"Rulers.are.legitimated.by.gods"	"Sacred.Texts"	"Scaled.armor"	"Scientific.literature"	"Script"	"Self.bow"	"Settlements.in.a.defensive.position"	"Shields"	"Slings"	"Small.vessels.canoes.etc"	"Spears"	"Specialized.government.buildings"	"Specialized.military.vessels"	"Steel"	"Stone.walls.mortared"	"Stone.walls.nonmortared"	"Swords"	"Tension.siege.engines"	"Tokens"	"War.clubs"	"Wood.bark.etc"	"Wooden.palisades"	"Written.records"
"Ghanaian Coast 1702 1895"	"Ghanaian Coast"	1702	1895	3e+06	259000	13500	5112903	6	6	4	4	2	4	0	1	0	0	0	0	0	1	0	0	0.511182108626198	0.619302949061662	0.46031746031746	0.513274336283186	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0.694704049844237	1	0	1	0	0.346774193548387	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0.21969696969697	1	0	0	1	0	0	0	0	0	1	0.945054945054945	0	1	1	0	1	1	0	1	1	0	0	1	1	0.876876876876877	1	0.665584415584416	0	1	0.730659025787966	0	0	1	0	0	0	1	0	0	0	1
"Chuuk Islands 1775 1885"	"Chuuk Islands"	1775	1885	14965144.9772727	1720265.20347003	150	6576506.57777778	2	3	1	1	1	0	0	1	0.0755208333333333	0	0	1	0	0	0	0	0	0.619302949061662	0.46031746031746	0.513274336283186	0	0	0	0	0	0.756183745583039	0	0	0	0.819571865443425	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507299270072993	0	0.962616822429907	0.103448275862069	0	0.685230024213075	0	0.743827160493827	0	0	0	0	0	0	0	0	0	0	0	0.696428571428571	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.791907514450867	1	0.876436781609195	1	1	1	0	0	0.507853403141361	0	1	0	0	0	1	0.78030303030303	0.785992217898833	0
"Chuuk Islands 1886 1948"	"Chuuk Islands"	1886	1948	9200	127	170408.662280702	7400000	4	3	1	2	1	2	4	1	0.0755208333333333	0	0	1	0	1	0	0	0	0.619302949061662	0.46031746031746	0.513274336283186	0	0	1	0	1	0.756183745583039	0	0	0	0.819571865443425	0	1	0.177606177606178	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0.103448275862069	0	0.685230024213075	0	0.743827160493827	0	0	0	0	1	0	0.817034700315457	0	0.346774193548387	0	0	0.696428571428571	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0.791907514450867	1	0.876436781609195	1	1	1	1	0	0.507853403141361	0	1	0	0	0	1	0.78030303030303	0.785992217898833	1
"Iceland 1262 1380"	"Iceland"	1262	1380	70000	103000	250	5600000	5	3	4	3	1	2	4	1	0	1	0.688311688311688	0	0.742268041237113	1	0	0	0	1	0.46031746031746	0.513274336283186	0.78021978021978	0	0	1	1	0.756183745583039	0.195876288659794	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0.103448275862069	0	1	0	1	1	0.340350877192982	1	0.694704049844237	1	0	0	0	0	0	0.793893129770992	0.696428571428571	0	1	1	1	1	1	1	1	1	1	1	0.21969696969697	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0.757763975155279	0.78030303030303	0	1
"Iceland 930 1261"	"Iceland"	930	1261	32500	103000	250	3400000	4	2	1	1	1	3.14438502673797	0	1	0	1	0.688311688311688	0	0.742268041237113	1	0	0	0	1	0.46031746031746	0.513274336283186	0.78021978021978	0	0	1	1	0.756183745583039	0.195876288659794	0	0	0	0	1	0.177606177606178	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0.103448275862069	0	1	0	1	0	0.340350877192982	1	0.694704049844237	1	0	0	0	0.346774193548387	0	0.793893129770992	0.696428571428571	0	1	1	1	1	1	1	1	1	1	1	0.21969696969697	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0.507853403141361	0	1	1	0	0	0.757763975155279	0.78030303030303	0	1
"Kachi Plain -1300 -551"	"Kachi Plain"	-1300	-551	1125	1720265.20347003	170408.662280702	6576506.57777778	1.5	5.03362573099415	2.98680351906158	1.5	1	0	1.13576158940397	0.972049689440994	0	1	0.688311688311688	0.808118081180812	1	0	1	1	0.511182108626198	0	0.46031746031746	0.513274336283186	1	0.775438596491228	0	0.375706214689266	1	0.756183745583039	0.195876288659794	1	1	0.819571865443425	1	0.9375	0.177606177606178	0	1	0	0.692771084337349	0.595141700404858	0.721264367816092	0.222222222222222	0	0	0.785340314136126	0	1	0	0.582236842105263	0.507299270072993	0.346801346801347	0.962616822429907	0	0	1	1	1	0	0	0.888888888888889	0.694704049844237	0	0	1	0	0.346774193548387	1	0.793893129770992	0.696428571428571	0	0	0	0.687134502923977	1	0	1	1	0.702064896755162	0.756923076923077	1	0	1	0	0	0	0	0	0.711038961038961	0.548262548262548	0	0.80078125	0.945054945054945	0	0.687878787878788	0.784090909090909	0.725075528700906	0	1	0.339483394833948	0.892857142857143	0	0	0	0	1	0.876876876876877	0.876436781609195	1	1	0	0	0	0	0.596774193548387	0.5	1	0.448680351906158	0.62	1	0.78030303030303	0.785992217898833	0
"Kachi Plain -145 -96"	"Kachi Plain"	-145	-96	60000	105226	170408.662280702	6576506.57777778	4.5	4	2.98680351906158	2.5	5	3.14438502673797	0	0.972049689440994	0	0.792613636363636	1	0.808118081180812	1	0.714285714285714	1	0.675373134328358	0.511182108626198	1	0	0	1	0.775438596491228	1	0	1	1	0.195876288659794	1	1	1	1	1	0.177606177606178	1	0.818481848184819	1	1	1	1	0.222222222222222	0	0	1	0.622093023255814	1	1	0	0	0	1	0	1	1	1	1	1	0.340350877192982	1	1	0.692957746478873	0	1	0	0.346774193548387	0.900709219858156	0.793893129770992	1	0	1	1	0	0	1	1	1	1	1	1	0.21969696969697	1	0.075	0.583333333333333	1	1	0.543478260869565	1	0.548262548262548	0.636619718309859	0.80078125	1	1	1	1	1	0.672	1	0.339483394833948	0.892857142857143	1	1	0.632047477744807	1	1	0.876876876876877	1	1	1	1	1	0	1	1	0.5	1	1	1	1	1	0.785992217898833	1
"Kachi Plain -1800 -1301"	"Kachi Plain"	-1800	-1301	14965144.9772727	1720265.20347003	1125	6576506.57777778	1	0.5	1	1.5	1	2	1.13576158940397	1	0	1	0	1	0	0	0	1	0	0	0.46031746031746	0.513274336283186	0.78021978021978	0	0	0	1	0	0	1	0	0	0	0.9375	0.177606177606178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582236842105263	0.507299270072993	0.346801346801347	0.962616822429907	0.103448275862069	0	1	0	0	0	0	0	0	0	0	0.817034700315457	0	0.346774193548387	0.900709219858156	0.793893129770992	0	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0	0.816860465116279	0	1	0	0	0	0	0	0	0	0	1	0.945054945054945	0	0	1	0	0	0	0.339483394833948	0.892857142857143	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"Kachi Plain -2100 -1801"	"Kachi Plain"	-2100	-1801	14965144.9772727	135000	1e+05	1250000	1.5	0.5	2	3.5	1	0	0	1	0	1	0	0.808118081180812	1	0.714285714285714	0	0.675373134328358	0	0	0.46031746031746	0.513274336283186	1	1	0.533557046979866	0	1	0.756183745583039	0.195876288659794	0	1	0.819571865443425	0	0.9375	0.177606177606178	0.621776504297994	1	0	0.692771084337349	0	1	1	0	0	0	0.622093023255814	0	0	1	1	1	0.962616822429907	0.103448275862069	0	0	0	0	0.589171974522293	0	0.888888888888889	0	1	0	1	0.311004784688995	0.346774193548387	1	0.793893129770992	0.696428571428571	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0.756923076923077	0.816860465116279	0.21969696969697	0.94758064516129	0	0.583333333333333	0	0	0	1	1	0.636619718309859	1	0.945054945054945	0.398550724637681	0	1	0	0.672	1	0.339483394833948	0.892857142857143	0.658045977011494	0	0.632047477744807	1	1	0.876876876876877	0	0	0	1	1	0	0	0	0	0	0	0.62	1	0.78030303030303	0.785992217898833	1
"Kachi Plain -2500 -2101"	"Kachi Plain"	-2500	-2101	14965144.9772727	135000	1e+05	1250000	1.5	0.5	2	3.5	1	0	0	1	0	1	0	0.808118081180812	1	0.714285714285714	0	0.675373134328358	0	0	0.46031746031746	0.513274336283186	1	1	0.533557046979866	0	1	0.756183745583039	0.195876288659794	0	1	0.819571865443425	0	0.9375	0.177606177606178	0.621776504297994	1	0	0.692771084337349	0	1	1	0	0	0	0.622093023255814	0	0	1	1	1	0.962616822429907	0.103448275862069	0	0	0	0	0.589171974522293	0	0.888888888888889	0	1	0	1	0	0.346774193548387	1	0.793893129770992	0.696428571428571	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0.756923076923077	0.816860465116279	0.21969696969697	0.94758064516129	0	0.583333333333333	0	0	0	1	1	0.636619718309859	1	0.945054945054945	0.398550724637681	0	1	0	0.672	1	0.339483394833948	0.892857142857143	0.658045977011494	0	0.632047477744807	1	1	0.876876876876877	0	0	0	1	1	0	0	0	0	1	0	0.62	1	0.78030303030303	0.785992217898833	1
"Kachi Plain -303 -194"	"Kachi Plain"	-303	-194	1.8e+07	4e+06	50000	1700000	7	7	3	4	2	5	0	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	0	1	1	0.195876288659794	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0.785340314136126	0.622093023255814	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0.311004784688995	0	1	0.793893129770992	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0.583333333333333	1	1	1	1	1	1	1	1	0.398550724637681	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0.774744027303754	1	1	1	1	1	0.5	1	1	0.62	1	1	1	1
"Kachi Plain -3200 -2501"	"Kachi Plain"	-3200	-2501	14965144.9772727	1720265.20347003	2850	6576506.57777778	1.5	0.5	1	2.5	1	0	1.13576158940397	0.972049689440994	0	0	0	0.808118081180812	0	0	0	0.675373134328358	0	0	0.46031746031746	0.513274336283186	0.78021978021978	0	0	0	0	0.756183745583039	0	0	0.673151750972763	0	0	0.9375	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.582236842105263	0.507299270072993	0.346801346801347	0.962616822429907	0.103448275862069	0	0	1	0	0	0	0.888888888888889	0	0	0	1	0	0	0.900709219858156	0.793893129770992	0.696428571428571	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0.756923076923077	0.816860465116279	0	0.94758064516129	0	0	0	0	0	0	0	0	0.80078125	0.945054945054945	0	0	1	0	0	0.80952380952381	0.339483394833948	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.78030303030303	0	0
"Kachi Plain -4000 -3201"	"Kachi Plain"	-4000	-3201	14965144.9772727	1720265.20347003	2450	6576506.57777778	1.5	0.5	1	2	1	0	0	0.972049689440994	0	0	0	0.808118081180812	0	0	0	0.675373134328358	0	0	0.46031746031746	0.513274336283186	0.78021978021978	0	0	0	0	0.756183745583039	0	0	0.673151750972763	0	0	0.9375	0	0	0.818481848184819	0	0	0	0	0	0	0	0	0	0	0	0.582236842105263	0.507299270072993	0.346801346801347	0.962616822429907	0.103448275862069	0	0	1	0	0	0	0.888888888888889	0	0	0	1	0	0	1	0.793893129770992	0.696428571428571	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0.756923076923077	0.816860465116279	0	0.94758064516129	0	0	0	0	0	0	0	0	0.80078125	0.945054945054945	0	0	1	0	0	0.80952380952381	0.339483394833948	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.78030303030303	0	0
"Kachi Plain -550 -329"	"Kachi Plain"	-550	-329	2.6e+07	4e+06	2e+05	2750000	7	7	4	5.5	5	5	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0.195876288659794	1	1	1	1	1	1	1	1	1	1	1	1	0.222222222222222	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.62	0.757763975155279	1	1	1
"Kachi Plain -5500 -4001"	"Kachi Plain"	-5500	-4001	14965144.9772727	1720265.20347003	500	6576506.57777778	1	1	1	1.5	1	0	0	0.972049689440994	0	0	0	0.808118081180812	0	0	0	0.675373134328358	0	0	0.46031746031746	0.513274336283186	0.78021978021978	0	0	0	0	0.756183745583039	0	0	0.673151750972763	0	0	0.9375	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.582236842105263	0.507299270072993	0.346801346801347	0.962616822429907	0.103448275862069	0	0	1	0	0	0	0.888888888888889	0	0	0	1	0	0	1	0.793893129770992	0.696428571428571	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0.756923076923077	0.816860465116279	0	0.94758064516129	0	0	0	0	0	0	0	0	0.80078125	0.945054945054945	0	0	0	0	0	0.80952380952381	0.339483394833948	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.78030303030303	0	0
"Kachi Plain -7500 -5501"	"Kachi Plain"	-7500	-5501	14965144.9772727	1720265.20347003	500	6576506.57777778	1	1	1	1.5	1	0	0	0.972049689440994	0	0	0	0.808118081180812	0	0	0	0.675373134328358	0	0	0.46031746031746	0.513274336283186	0.78021978021978	0	0	0	0	0	0	0	0.673151750972763	0	0	0.9375	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.582236842105263	0.507299270072993	0.346801346801347	0.962616822429907	0	0	0	0	0	0	0	0.888888888888889	0	0	0	1	0	0	1	0.793893129770992	0	0	0.589970501474926	0.654867256637168	0.687134502923977	0.642857142857143	0.61875	0.780701754385965	0.807121661721068	0.702064896755162	0.756923076923077	0.816860465116279	0	0.94758064516129	0	0	0	0	0	0	0	0	0.80078125	0.945054945054945	0	0	0	0	0	0.80952380952381	0.339483394833948	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.78030303030303	0	0
"Kachi Plain -95 21"	"Kachi Plain"	-95	21	75000	280000	450000	3750000	5.5	6	3	4.5	2	4	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.375706214689266	1	1	0	1	1	1	0	1	0	1	1	0.530864197530864	0.692771084337349	0	1	0	0	0	1	1	1	1	0	0	0	0.962616822429907	0	1	1	1	1	1	1	1	1	1	0	1	0.311004784688995	0	1	0.793893129770992	1	0	1	1	1	1	1	1	1	1	1	1	0	0.94758064516129	0	1	1	1	1	1	1	1	1	1	0.398550724637681	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0.774744027303754	1	1	1	1	1	0	1	0	0.62	1	1	1	1
"Kachi Plain 1193 1206"	"Kachi Plain"	1193	1206	14965144.9772727	880000	170408.662280702	6576506.57777778	5	4	1	3	1	4	4	0.972049689440994	0	1	1	1	1	1	1	0.675373134328358	1	1	0.46031746031746	0.513274336283186	1	0.775438596491228	1	1	0.887096774193548	1	1	0.629139072847682	0.673151750972763	1	1	1	0.177606177606178	1	1	0.530864197530864	1	0.595141700404858	1	0.222222222222222	0	0	1	1	1	1	1	1	1	1	0.103448275862069	1	1	0.804407713498623	1	1	0.340350877192982	1	1	1	0	1	0	0.346774193548387	0.900709219858156	0.793893129770992	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0.075	1	1	1	0.543478260869565	1	0.548262548262548	1	0.80078125	1	1	1	1	1	1	0.80952380952381	0	1	1	0.511254019292605	1	1	0.791907514450867	1	1	0.665584415584416	0	1	1	0	1	1	0.5	1	1	0.62	1	1	0.785992217898833	1
"Kachi Plain 1207 1339"	"Kachi Plain"	1207	1339	14965144.9772727	3e+06	3e+05	6576506.57777778	9	8	5	6	2	4	2	1	0	1	1	1	1	0.714285714285714	1	1	1	1	0.46031746031746	0.513274336283186	1	1	1	1	1	1	0.195876288659794	1	1	1	1	1	0.177606177606178	1	1	1	1	1	1	0.222222222222222	1	1	1	1	1	1	1	1	1	1	0.103448275862069	1	1	1	1	1	0.340350877192982	1	1	0.692957746478873	0	1	0	1	1	0.793893129770992	1	0	1	1	1	1	1	1	1	1	1	1	0.21969696969697	1	1	1	1	1	0.543478260869565	1	1	1	0.80078125	1	1	1	1	1	1	1	0	1	1	0.511254019292605	1	1	0.791907514450867	1	1	0.665584415584416	0	1	1	0	1	1	0.5	1	1	1	1	0.78030303030303	1	1
"Kachi Plain 1340 1519"	"Kachi Plain"	1340	1519	1e+06	140914	170408.662280702	6576506.57777778	3	3	2	3	2	5	4	0.972049689440994	0	1	1	0.808118081180812	1	0.714285714285714	0.404432132963989	0.675373134328358	1	1	0.46031746031746	0.513274336283186	1	0.775438596491228	0.533557046979866	1	1	1	0.195876288659794	1	0.673151750972763	1	0.258160237388724	1	0	1	0.818481848184819	1	1	0.595141700404858	0.721264367816092	0.222222222222222	1	1	1	0.622093023255814	1	1	1	1	1	1	0.103448275862069	1	1	1	1	1	0.340350877192982	1	1	0.692957746478873	0	0.817034700315457	0.311004784688995	0.346774193548387	1	0.793893129770992	1	0.0508905852417303	1	1	1	1	1	1	1	1	1	1	0	1	0.075	0.583333333333333	1	0	0.543478260869565	1	0.548262548262548	1	0.80078125	1	0.398550724637681	0	0	1	1	0.80952380952381	0	1	1	1	1	1	0.791907514450867	0.876876876876877	1	0.665584415584416	1	1	0.730659025787966	0	1	1	0.5	1	1	1	1	1	0.785992217898833	1
"Kachi Plain 1526 1740"	"Kachi Plain"	1526	1740	1.3e+08	3850000	4e+05	6576506.57777778	7	6	1	4	2	5	0	1	0	1	1	1	1	0.714285714285714	1	1	1	1	0.46031746031746	0.513274336283186	1	1	1	1	1	1	0.195876288659794	0.629139072847682	1	1	1	1	1	1	0.818481848184819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.103448275862069	1	1	1	1	1	0.340350877192982	1	1	1	0	1	0.311004784688995	1	1	0.793893129770992	1	0.0508905852417303	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0.636619718309859	0.80078125	1	1	1	0.784090909090909	1	1	1	0	1	1	0.511254019292605	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	0.78030303030303	1	1
"Kachi Plain 1748 1826"	"Kachi Plain"	1748	1826	14965144.9772727	489500	170408.662280702	6576506.57777778	5	4	1.5	3.5	2	2	0	1	0	1	1	0	1	1	1	0	1	1	0.46031746031746	0.513274336283186	1	1	0	1	1	0.756183745583039	0.195876288659794	1	0	1	0.258160237388724	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0.484764542936288	1	1	1	1	0.103448275862069	1	1	1	1	0	1	1	1	1	0	1	0	0	0.900709219858156	0.793893129770992	1	1	1	1	1	1	1	1	1	1	1	1	0	0.94758064516129	1	1	1	1	0.543478260869565	0	0	1	0.80078125	1	0	1	0	1	1	0	0	1	1	1	0.632047477744807	1	1	1	1	1	1	1	1	0	1	1	0.5	1	0	1	0.757763975155279	1	0.785992217898833	1
"Kachi Plain 251 495"	"Kachi Plain"	251	495	5e+06	2900000	1e+05	3250000	6	8	4.5	5.5	1	5	1	0.972049689440994	0	1	1	1	1	0.714285714285714	1	1	1	1	1	1	1	1	1	1	0.887096774193548	1	0.195876288659794	0.629139072847682	1	1	1	1	0	1	1	1	1	0.595141700404858	1	0.222222222222222	0	0	1	1	1	1	1	1	1	0.962616822429907	0.103448275862069	1	1	1	1	1	1	1	1	0.692957746478873	0	1	0.311004784688995	0	0.900709219858156	0.793893129770992	1	0	1	1	1	1	1	1	1	1	1	1	0	0.94758064516129	0	1	0.592991913746631	0.40406976744186	0.543478260869565	1	1	1	0.80078125	1	0	0	1	0	1	1	1	1	0.658045977011494	1	1	1	0	0.876876876876877	1	1	0.774744027303754	1	1	1	1	0.596774193548387	0.5	1	1	0.62	1	0.78030303030303	0.785992217898833	1
"Kachi Plain 30 250"	"Kachi Plain"	30	250	13750000	2250000	1e+05	4e+06	4.5	5	3	4.5	3	4	4	1	0	1	1	0.808118081180812	1	1	1	1	1	1	0	0.513274336283186	1	1	0.533557046979866	1	1	0.756183745583039	0.195876288659794	1	0	1	1	1	0	1	1	1	1	0.595141700404858	1	0	0	0	1	0.622093023255814	1	1	0	0	0	1	0	1	1	1	1	1	0.340350877192982	1	1	1	0	1	0	0	1	0.793893129770992	1	0	1	1	0	0	1	1	1	1	1	1	0	1	0	0.583333333333333	1	1	1	1	0.548262548262548	1	1	0.945054945054945	0.398550724637681	1	1	1	1	1	1	1	1	1	1	1	0.791907514450867	1	1	1	1	1	1	0	1	1	0.5	1	0.448680351906158	0.62	1	1	0.785992217898833	1
"Kachi Plain 496 531"	"Kachi Plain"	496	531	26500000	2e+06	170408.662280702	7750000	4.5	4	1	2.5	1	4	4	1	0	1	1	0.808118081180812	1	1	1	0.675373134328358	0.511182108626198	1	0.46031746031746	0.513274336283186	1	1	0.533557046979866	1	1	1	0.195876288659794	1	0.673151750972763	1	1	1	0	1	1	1	0.692771084337349	0.595141700404858	1	0.222222222222222	0	0	1	1	1	1	0.582236842105263	0	0.346801346801347	0.962616822429907	0.103448275862069	1	1	1	1	0.589171974522293	1	1	1	1	0	1	0	0	0.900709219858156	1	1	0	1	1	0	0	1	1	1	1	1	1	0	0.94758064516129	0	1	1	0.40406976744186	1	0.711038961038961	0.548262548262548	1	1	0.945054945054945	0.398550724637681	1	1	1	1	1	0.339483394833948	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0.5	1	1	0.62	1	1	1	1
"Kachi Plain 532 641"	"Kachi Plain"	532	641	8900000	3050000	4e+05	3250000	6	8	4.5	6	1	5	1	1	0	1	1	1	1	1	1	0.675373134328358	1	1	1	1	1	1	1	1	0.887096774193548	0.756183745583039	0	0.629139072847682	1	0.819571865443425	1	1	0	1	1	1	1	0.595141700404858	1	0.222222222222222	0	0	1	1	1	1	1	1	1	0.962616822429907	0.103448275862069	1	1	1	1	1	1	1	1	1	0	1	0.311004784688995	0	0.900709219858156	0.793893129770992	1	0	1	1	1	1	1	1	1	1	1	1	0	0.94758064516129	0	1	1	0.40406976744186	0.543478260869565	1	1	1	0.80078125	1	0	1	1	1	1	0.80952380952381	0	1	1	1	1	1	0	0.876876876876877	1	1	1	1	1	1	1	1	0.5	1	1	0.62	1	0.78030303030303	0.785992217898833	1
"Kachi Plain 670 750"	"Kachi Plain"	670	750	2.8e+07	9e+06	3e+05	9e+06	5.5	3	2	6	4	5	0	1	0	0.792613636363636	1	1	1	1	1	1	1	1	0.46031746031746	0.513274336283186	0	1	0	0	0.887096774193548	1	0.195876288659794	1	1	1	0.258160237388724	1	0	1	1	1	1	0.595141700404858	1	0.222222222222222	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0.743827160493827	0	0.340350877192982	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0.543478260869565	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.62	1	1	1	1
"Kachi Plain 750 861"	"Kachi Plain"	750	861	2.1e+07	1e+06	3e+05	1.1e+07	6	6	2	6	1	5	0	1	0	0.792613636363636	1	1	0	1	1	1	0.511182108626198	1	0.46031746031746	0.513274336283186	0	1	0	1	1	1	0.195876288659794	1	1	1	0.258160237388724	1	0	1	1	1	1	0.595141700404858	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0.791907514450867	1	1	0.665584415584416	1	0.91820580474934	1	1	1	1	0.5	1	1	0.62	1	1	1	1
